"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-10","11.18",",,W"," 1522",",,X"," 1549",",,W",,,"  180",",,X","  170",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-11","8.95",",,W"," 1504",",,X"," 1419",",,W",,,"  230",",,X","  190",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-12","8.28",",,W"," 2158",",,X"," 2157",",,W",,,"  250",",,X","  240",",,X",,,,,,,"31.1",",,X","44.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-13","10.74",",,W"," 0312",",,X"," 0705",",,W",,,"  240",",,X","  270",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-14","6.71",",,W"," 1235",",,X"," 1234",",,W",,,"  180",",,X","  180",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-15","6.49",",,W"," 1546",",,X"," 1156",",,W",,,"  170",",,X","  180",",,X",,,,,,,"13.0",",,X","15.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-16","7.61",",,W"," 1043",",,X"," 1039",",,W",,,"  350",",,X","  360",",,X",,,,,,,"21.0",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-17","6.71",",,W"," 1713",",,X"," 1610",",,W",,,"  270",",,X","  250",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-18","7.61",",,W"," 2106",",,X"," 2105",",,W",,,"  270",",,X","  270",",,X",,,,,,,"32.0",",,X","36.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-19","9.17",",,W"," 1912",",,X"," 1219",",,W",,,"  110",",,X","   70",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-20","11.63",",,W"," 1441",",,X"," 1313",",,W",,,"   50",",,X","   60",",,X",,,,,,,"21.9",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-21","6.71",",,W"," 1414",",,X"," 1417",",,W",,,"  230",",,X","  270",",,X",,,,,,,"34.9",",,X","51.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-22","9.17",",,W"," 1310",",,X"," 1305",",,W",,,"  200",",,X","  210",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-23","7.83",",,W"," 0620",",,X"," 0613",",,W",,,"  310",",,X","  310",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-24","7.38",",,W"," 1622",",,X"," 1512",",,W",,,"  200",",,X","  170",",,X",,,,,,,"21.0",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-25","11.18",",,W"," 1419",",,X"," 1418",",,W",,,"  170",",,X","  170",",,X",,,,,,,"21.0",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-26","9.40",",,W"," 1731",",,X"," 1730",",,W",,,"  180",",,X","  180",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-27","10.51",",,W"," 1954",",,X"," 1953",",,W",,,"  340",",,X","  340",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-28","12.08",",,W"," 1503",",,X"," 1501",",,W",,,"  280",",,X","  280",",,X",,,,,,,"30.0",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-29","10.51",",,W"," 1803",",,X"," 1802",",,W",,,"  260",",,X","  260",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-30","10.07",",,W"," 0014",",,X"," 0035",",,W",,,"  270",",,X","  270",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-31","7.38",",,W"," 1742",",,X"," 1741",",,W",,,"  200",",,X","  200",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-01","9.62",",,W"," 1740",",,X"," 1738",",,W",,,"  270",",,X","  270",",,X",,,,,,,"19.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-02","11.86",",,W"," 1650",",,X"," 1737",",,W",,,"  280",",,X","  280",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-03","10.74",",,W"," 1627",",,X"," 1626",",,W",,,"  340",",,X","  340",",,X",,,,,,,"29.1",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-04","8.50",",,W"," 1231",",,X"," 1240",",,W",,,"  360",",,X","  350",",,X",,,,,,,"21.0",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-05","7.83",",,W"," 0918",",,X"," 0010",",,W",,,"  350",",,X","  340",",,X",,,,,,,"15.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-06","11.86",",,W"," 0922",",,X"," 1122",",,W",,,"   50",",,X","   60",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-07","11.41",",,W"," 0744",",,X"," 0809",",,W",,,"  240",",,X","  220",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-08","10.51",",,W"," 0648",",,X"," 1054",",,W",,,"  320",",,X","   30",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-09","9.40",",,W"," 1622",",,X"," 1650",",,W",,,"  170",",,X","  180",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-10","10.07",",,W"," 1444",",,X"," 1444",",,W",,,"  230",",,X","  230",",,X",,,,,,,"21.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-11","11.18",",,W"," 0919",",,X"," 1005",",,W",,,"   50",",,X","   30",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-12","9.17",",,W"," 1756",",,X"," 1101",",,W",,,"  320",",,X","  330",",,X",,,,,,,"16.1",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-13","7.61",",,W"," 1332",",,X"," 1606",",,W",,,"  280",",,X","  280",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-14","11.18",",,W"," 1422",",,X"," 1531",",,W",,,"  240",",,X","  250",",,X",,,,,,,"21.9",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-15","7.61",",,W"," 0106",",,X"," 0109",",,W",,,"  220",",,X","  220",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-16","6.04",",,W"," 1640",",,X"," 1640",",,W",,,"  330",",,X","  330",",,X",,,,,,,"14.1",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-17","9.17",",,W"," 1005",",,X"," 1004",",,W",,,"   60",",,X","   60",",,X",,,,,,,"16.1",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-18","7.83",",,W"," 1618",",,X"," 1418",",,W",,,"  210",",,X","  190",",,X",,,,,,,"14.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-19","10.29",",,W"," 1908",",,X"," 1840",",,W",,,"  190",",,X","  180",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-20","13.20",",,W"," 2336",",,X"," 2334",",,W",,,"  330",",,X","  320",",,X",,,,,,,"21.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-21","12.08",",,W"," 0754",",,X"," 0754",",,W",,,"  330",",,X","  330",",,X",,,,,,,"21.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-22","7.16",",,W"," 1457",",,X"," 1455",",,W",,,"  190",",,X","  200",",,X",,,,,,,"17.9",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-23","7.61",",,W"," 1756",",,X"," 1701",",,W",,,"  320",",,X","  310",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-24","6.71",",,W"," 1259",",,X"," 1525",",,W",,,"   70",",,X","  190",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-25","10.07",",,W"," 0957",",,X"," 0957",",,W",,,"  340",",,X","   10",",,X",,,,,,,"28.0",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-26","11.41",",,W"," 0456",",,X"," 0455",",,W",,,"  100",",,X","  110",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-27","10.96",",,W"," 1321",",,X"," 1853",",,W",,,"  340",",,X","  160",",,X",,,,,,,"17.9",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-28","6.93",",,W"," 1114",",,X"," 2013",",,W",,,"   70",",,X","   70",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-29","10.74",",,W"," 2312",",,X"," 2311",",,W",,,"   80",",,X","   80",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-30","6.26",",,W"," 0018",",,X"," 0023",",,W",,,"   80",",,X","   80",",,X",,,,,,,"17.9",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-08-31","10.74",",,W"," 0945",",,X"," 0912",",,W",,,"   60",",,X","   60",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-01","16.33",",,W"," 2238",",,X"," 2228",",,W",,,"   80",",,X","   70",",,X",,,,,,,"28.0",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-02","23.71",",,W"," 0244",",,X"," 0430",",,W",,,"   80",",,X","   70",",,X",,,,,,,"36.0",",,X","46.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-03","9.40",",,W"," 1729",",,X"," 1728",",,W",,,"  300",",,X","  300",",,X",,,,,,,"21.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-04","9.62",",,W"," 1622",",,X"," 1044",",,W",,,"  310",",,X","  310",",,X",,,,,,,"17.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-05","5.82",",,W"," 2039",",,X"," 1631",",,W",,,"   60",",,X","   60",",,Z",,,,,,,"12.1",",,X","19.9",",,Z",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-06","5.82",",,W"," 1500",",,X"," 1500",",,W",,,"  290",",,X","  300",",,X",,,,,,,"13.0",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-07","5.82",",,W"," 2002",",,X"," 1207",",,W",,,"  190",",,X","   80",",,X",,,,,,,"10.1",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-08","6.49",",,W"," 1805",",,X"," 1810",",,W",,,"  190",",,X","  200",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-09","6.49",",,W"," 1619",",,X"," 1605",",,W",,,"  180",",,X","  180",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-10","9.84",",,W"," 2253",",,X"," 2011",",,W",,,"   90",",,X","   80",",,X",,,,,,,"15.0",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-11","12.30",",,W"," 1155",",,X"," 1031",",,W",,,"   70",",,X","   70",",,X",,,,,,,"21.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-12","8.72",",,W"," 0001",",,X"," 1112",",,W",,,"   80",",,X","   60",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-13","8.28",",,W"," 1653",",,X"," 1652",",,W",,,"  190",",,X","  190",",,X",,,,,,,"17.0",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-14","8.50",",,W"," 0559",",,X"," 0558",",,W",,,"  200",",,X","  200",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-15","13.65",",,W"," 1700",",,X"," 1700",",,W",,,"   50",",,X","   50",",,X",,,,,,,"25.1",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-16","7.83",",,W"," 0806",",,X"," 0806",",,W",,,"   50",",,X","   40",",,X",,,,,,,"16.1",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-17","4.47",",,W"," 0908",",,X"," 0906",",,W",,,"   10",",,X","   20",",,X",,,,,,,"12.1",",,X","14.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-18","6.71",",,W"," 1510",",,X"," 1600",",,W",,,"  170",",,X","  180",",,X",,,,,,,"19.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-19","8.28",",,W"," 1235",",,X"," 1034",",,W",,,"  180",",,X","  200",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-20","13.20",",,W"," 1748",",,X"," 1747",",,W",,,"  300",",,X","  290",",,X",,,,,,,"23.9",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-21","10.51",",,W"," 0910",",,X"," 0910",",,W",,,"  340",",,X","  340",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-22","8.05",",,W"," 1918",",,X"," 1502",",,W",,,"  200",",,X","  170",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-23","10.29",",,W"," 1326",",,X"," 1326",",,W",,,"  250",",,X","  260",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-24","14.09",",,W"," 1246",",,X"," 1245",",,W",,,"  250",",,X","  250",",,X",,,,,,,"25.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-25","13.87",",,W"," 2337",",,X"," 2337",",,W",,,"  290",",,X","  300",",,X",,,,,,,"21.0",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-26","9.17",",,W"," 0014",",,X"," 0013",",,W",,,"  290",",,X","  300",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-27","7.61",",,W"," 1430",",,X"," 1822",",,W",,,"  190",",,X","  180",",,X",,,,,,,"16.1",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-28","10.51",",,W"," 2309",",,X"," 2308",",,W",,,"  170",",,X","  160",",,X",,,,,,,"21.0",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-29","11.18",",,W"," 1320",",,X"," 1528",",,W",,,"  320",",,X","  310",",,X",,,,,,,"23.9",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-09-30","8.95",",,W"," 1755",",,X"," 2230",",,W",,,"  170",",,X","  170",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-01","10.51",",,W"," 0811",",,X"," 0811",",,W",,,"  250",",,X","  260",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-02","10.51",",,W"," 0728",",,X"," 0725",",,W",,,"  300",",,X","  300",",,X",,,,,,,"19.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-03","6.93",",,W"," 1134",",,X"," 1133",",,W",,,"  230",",,X","  240",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-04","7.38",",,W"," 2226",",,X"," 2225",",,W",,,"  310",",,X","  310",",,X",,,,,,,"28.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-05","12.97",",,W"," 0222",",,X"," 0213",",,W",,,"  310",",,X","  300",",,X",,,,,,,"25.1",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-06","18.79",",,W"," 2309",",,X"," 2145",",,W",,,"   70",",,X","   70",",,X",,,,,,,"28.0",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-07","13.87",",,W"," 0739",",,X"," 0809",",,W",,,"   60",",,X","   60",",,X",,,,,,,"25.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-08","4.70",",,W"," 2006",",,X"," 1851",",,W",,,"  190",",,X","  190",",,X",,,,,,,"12.1",",,X","15.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-09","5.14",",,W"," 1607",",,X"," 1410",",,W",,,"  170",",,X","  210",",,X",,,,,,,"13.0",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-10","7.61",",,W"," 2347",",,X"," 0759",",,W",,,"   90",",,X","   40",",,X",,,,,,,"13.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-11","13.20",",,W"," 1849",",,X"," 1844",",,W",,,"   60",",,X","   70",",,X",,,,,,,"25.1",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-12","11.18",",,W"," 2158",",,X"," 2107",",,W",,,"  270",",,X","  300",",,X",,,,,,,"25.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-13","10.96",",,W"," 0045",",,X"," 0054",",,W",,,"  310",",,X","  320",",,X",,,,,,,"29.1",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-14","11.63",",,W"," 1811",",,X"," 1550",",,W",,,"  330",",,X","  260",",,X",,,,,,,"25.1",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-15","8.50",",,W"," 1134",",,X"," 1108",",,W",,,"  260",",,X","  280",",,X",,,,,,,"21.9",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-16","5.14",",,W"," 1512",",,X"," 1343",",,W",,,"  170",",,X","  180",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-17","11.63",",,W"," 2054",",,X"," 2246",",,W",,,"  180",",,X","  190",",,X",,,,,,,"28.0",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-18","7.16",",,W"," 0005",",,X"," 0004",",,W",,,"  190",",,X","  180",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-19","7.16",",,W"," 1623",",,X"," 1639",",,W",,,"  170",",,X","  180",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-20","14.99",",,W"," 1410",",,X"," 1758",",,W",,,"  300",",,X","  310",",,X",,,,,,,"40.9",",,X","51.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-21","14.32",",,W"," 0910",",,X"," 1527",",,W",,,"  330",",,X","  340",",,X",,,,,,,"28.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-22","7.16",",,W"," 1503",",,X"," 1441",",,W",,,"  180",",,X","  190",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-23","16.11",",,W"," 1102",",,X"," 1201",",,W",,,"  320",",,X","  310",",,X",,,,,,,"25.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-24","17.67",",,W"," 1825",",,X"," 1410",",,W",,,"  320",",,X","  310",",,X",,,,,,,"25.1",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-25","18.12",",,W"," 1137",",,X"," 1132",",,W",,,"  320",",,X","  340",",,X",,,,,,,"30.0",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-26","13.42",",,W"," 0937",",,X"," 0838",",,W",,,"  330",",,X","  350",",,X",,,,,,,"21.9",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-27","7.61",",,W"," 1435",",,X"," 0551",",,W",,,"  190",",,X","   50",",,X",,,,,,,"14.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-28","22.37",",,W"," 1753",",,X"," 0821",",,W",,,"  270",",,X","  160",",,X",,,,,,,"36.9",",,X","48.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-29","21.03",",,W"," 1536",",,X"," 1220",",,W",,,"  280",",,X","  270",",,X",,,,,,,"36.0",",,X","48.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-30","11.41",",,W"," 0508",",,X"," 0442",",,W",,,"  270",",,X","  270",",,X",,,,,,,"21.9",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-10-31","8.50",",,W"," 1028",",,X"," 1227",",,W",,,"  220",",,X","  220",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-01","6.49",",,W"," 1640",",,X"," 1639",",,W",,,"  190",",,X","  190",",,X",,,,,,,"14.1",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-02","11.41",",,W"," 0713",",,X"," 0713",",,W",,,"   10",",,X","  360",",,X",,,,,,,"19.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-03","14.09",",,W"," 0117",",,X"," 0152",",,W",,,"  320",",,X","  320",",,X",,,,,,,"25.1",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-04","10.07",",,W"," 0200",",,X"," 0158",",,W",,,"  310",",,X","  310",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-05","4.47",",,W"," 1801",",,X"," 1741",",,W",,,"  200",",,X","  190",",,X",,,,,,,"13.0",",,X","15.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-06","7.61",",,W"," 1711",",,X"," 1708",",,W",,,"  180",",,X","  180",",,X",,,,,,,"14.1",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-07","6.26",",,W"," 1247",",,X"," 1426",",,W",,,"  200",",,X","  170",",,X",,,,,,,"14.1",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-08","9.40",",,W"," 1108",",,X"," 1108",",,W",,,"   60",",,X","   60",",,X",,,,,,,"25.1",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-09","10.51",",,W"," 1526",",,X"," 1516",",,W",,,"  300",",,X","  300",",,X",,,,,,,"17.0",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-10","10.07",",,W"," 0836",",,X"," 0150",",,W",,,"  320",",,X","  330",",,X",,,,,,,"23.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-11","9.62",",,W"," 1350",",,X"," 1336",",,W",,,"  180",",,X","  170",",,X",,,,,,,"21.9",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-12","10.51",",,W"," 2317",",,X"," 2317",",,W",,,"   40",",,X","   30",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-13","21.47",",,W"," 0714",",,X"," 0714",",,W",,,"   60",",,X","   70",",,X",,,,,,,"32.0",",,X","40.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-14","8.72",",,W"," 0233",",,X"," 0147",",,W",,,"   60",",,X","   40",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-15","6.93",",,W"," 2137",",,X"," 1752",",,W",,,"  180",",,X","   70",",,X",,,,,,,"14.1",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-16","18.79",",,W"," 2108",",,X"," 2051",",,W",,,"  170",",,X","  180",",,X",,,,,,,"34.9",",,X","42.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-17","13.42",",,W"," 0025",",,X"," 2354",",,W",,,"  190",",,X","  200",",,X",,,,,,,"25.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-18","9.62",",,W"," 0111",",,X"," 0223",",,W",,,"  320",",,X","  320",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-11-19","10.07",",,W"," 2354",",,X"," 2352",",,W",,,"  320",",,X","  320",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
